1 graphs. These are undirected weighted graphs; all are reachable from vertex 0.

** G1: |V| = 200
(u, v) E = { 
      (164, 98, 0.14347)
      (164, 99, 0.75384)
      (164, 100, 0.73415)
      (164, 104, 0.89741)
      (164, 108, 0.18241)
      (164, 109, 0.72917)
      (164, 110, 0.06798)
      (164, 111, 0.38012)
      (164, 112, 0.45164)
      (164, 115, 0.22863)
      (164, 120, 0.64786)
      (164, 123, 0.43772)
      (164, 124, 0.84696)
      (164, 127, 0.84038)
      (164, 131, 0.23582)
      (164, 132, 0.99362)
      (164, 137, 0.35316)
      (164, 138, 0.44411)
      (164, 140, 0.43029)
      (164, 141, 0.27740)
      (164, 142, 0.07184)
      (164, 143, 0.46407)
      (164, 147, 0.08455)
      (164, 148, 0.80954)
      (164, 149, 0.81155)
      (164, 150, 0.64666)
      (164, 155, 0.61680)
      (164, 156, 0.45951)
      (164, 161, 0.33350)
      (164, 162, 0.01588)
      (164, 163, 0.42649)
      (164, 165, 0.18369)
      (164, 168, 0.85091)
      (164, 171, 0.97156)
      (164, 174, 0.94814)
      (164, 175, 0.48728)
      (164, 176, 0.64503)
      (164, 177, 0.62872)
      (164, 178, 0.91113)
      (164, 179, 0.87941)
      (164, 181, 0.13989)
      (164, 186, 0.08261)
      (164, 190, 0.68165)
      (164, 191, 0.44615)
      (164, 192, 0.21760)
      (164, 194, 0.63675)
      (164, 198, 0.47951)
      (165,  3, 0.13632)
      (165,  4, 0.85690)
      (165,  5, 0.45511)
      (165,  6, 0.77743)
      (165,  9, 0.30972)
      (165, 13, 0.89774)
      (165, 15, 0.71517)
      (165, 16, 0.05893)
      (165, 17, 0.19445)
      (165, 19, 0.58217)
      (165, 25, 0.09752)
      (165, 28, 0.29307)
      (165, 29, 0.35326)
      (165, 31, 0.08997)
      (165, 32, 0.64550)
      (165, 35, 0.68545)
      (165, 37, 0.76843)
      (165, 41, 0.83373)
      (165, 46, 0.25290)
      (165, 47, 0.14415)
      (165, 52, 0.36160)
      (165, 53, 0.21289)
      (165, 55, 0.00828)
      (165, 60, 0.01115)
      (165, 63, 0.39926)
      (165, 65, 0.95989)
      (165, 66, 0.01001)
      (165, 72, 0.98909)
      (165, 73, 0.48199)
      (165, 74, 0.29588)
      (165, 75, 0.66410)
      (165, 81, 0.39946)
      (165, 87, 0.48902)
      (165, 90, 0.00129)
      (165, 91, 0.14200)
      (165, 93, 0.67427)
      (165, 94, 0.98205)
      (165, 95, 0.92982)
      (165, 99, 0.92853)
      (165, 100, 0.06558)
      (165, 105, 0.78048)
      (165, 106, 0.70433)
      (165, 108, 0.16343)
      (165, 110, 0.35546)
      (165, 111, 0.31681)
      (165, 116, 0.46824)
      (165, 117, 0.79131)
      (165, 118, 0.27505)
      (165, 119, 0.85819)
      (165, 121, 0.79355)
      (165, 122, 0.23407)
      (165, 124, 0.49780)
      (165, 126, 0.11603)
      (165, 127, 0.60030)
      (165, 128, 0.57502)
      (165, 130, 0.27506)
      (165, 132, 0.98291)
      (165, 135, 0.16877)
      (165, 136, 0.11154)
      (165, 138, 0.20132)
      (165, 139, 0.23806)
      (165, 140, 0.46276)
      (165, 141, 0.51623)
      (165, 148, 0.68980)
      (165, 149, 0.57351)
      (165, 153, 0.92433)
      (165, 154, 0.10203)
      (165, 156, 0.15635)
      (165, 160, 0.50108)
      (165, 163, 0.89181)
      (165, 166, 0.41977)
      (165, 167, 0.63813)
      (165, 171, 0.92144)
      (165, 175, 0.05129)
      (165, 176, 0.27922)
      (165, 181, 0.93246)
      (165, 185, 0.68644)
      (165, 186, 0.47809)
      (165, 189, 0.84280)
      (165, 191, 0.43046)
      (165, 193, 0.27989)
      (165, 195, 0.36151)
      (165, 197, 0.33599)
      (165, 198, 0.04737)
      (166,  4, 0.09747)
      (166,  7, 0.39493)
      (166, 10, 0.65035)
      (166, 13, 0.67019)
      (166, 15, 0.58179)
      (166, 21, 0.19784)
      (166, 22, 0.86523)
      (166, 25, 0.75918)
      (166, 26, 0.09111)
      (166, 29, 0.98935)
      (166, 31, 0.56390)
      (166, 34, 0.71226)
      (166, 36, 0.40997)
      (166, 38, 0.20023)
      (166, 40, 0.86886)
      (166, 41, 0.20210)
      (166, 42, 0.57736)
      (166, 43, 0.28536)
      (166, 45, 0.48672)
      (166, 47, 0.04317)
      (166, 49, 0.03160)
      (166, 51, 0.76197)
      (166, 53, 0.67856)
      (166, 54, 0.06359)
      (166, 56, 0.81556)
      (166, 57, 0.80014)
      (166, 59, 0.31301)
      (166, 60, 0.34965)
      (166, 61, 0.25217)
      (166, 66, 0.59816)
      (166, 67, 0.14961)
      (166, 69, 0.81828)
      (166, 71, 0.11996)
      (166, 72, 0.71852)
      (166, 74, 0.76302)
      (166, 75, 0.84347)
      (166, 77, 0.81041)
      (166, 79, 0.02098)
      (166, 91, 0.72648)
      (166, 92, 0.18209)
      (166, 93, 0.88869)
      (166, 96, 0.46065)
      (166, 99, 0.35184)
      (166, 100, 0.74877)
      (166, 101, 0.35382)
      (166, 104, 0.31345)
      (166, 105, 0.46039)
      (166, 107, 0.14439)
      (166, 108, 0.20555)
      (166, 110, 0.36073)
      (166, 113, 0.82926)
      (166, 116, 0.58837)
      (166, 119, 0.65624)
      (166, 120, 0.86765)
      (166, 121, 0.25650)
      (166, 122, 0.98403)
      (166, 124, 0.00743)
      (166, 128, 0.16119)
      (166, 129, 0.62474)
      (166, 130, 0.02445)
      (166, 133, 0.68933)
      (166, 134, 0.59827)
      (166, 135, 0.17305)
      (166, 136, 0.45476)
      (166, 139, 0.43734)
      (166, 141, 0.91409)
      (166, 142, 0.46839)
      (166, 147, 0.93374)
      (166, 150, 0.83149)
      (166, 151, 0.91325)
      (166, 152, 0.94106)
      (166, 153, 0.14830)
      (166, 155, 0.57222)
      (166, 156, 0.22344)
      (166, 162, 0.35623)
      (166, 165, 0.76865)
      (166, 170, 0.28128)
      (166, 172, 0.61866)
      (166, 173, 0.48513)
      (166, 178, 0.60425)
      (166, 179, 0.08300)
      (166, 180, 0.02649)
      (166, 181, 0.08799)
      (166, 182, 0.77799)
      (166, 184, 0.48126)
      (166, 186, 0.14485)
      (166, 188, 0.32222)
      (166, 192, 0.30097)
      (166, 193, 0.25026)
      (166, 195, 0.94864)
      (166, 196, 0.52582)
      (167,  2, 0.23039)
      (167,  5, 0.37787)
      (167,  6, 0.23384)
      (167, 10, 0.24033)
      (167, 12, 0.27614)
      (167, 13, 0.17772)
      (167, 16, 0.86026)
      (167, 17, 0.85244)
      (167, 19, 0.59422)
      (167, 20, 0.45575)
      (167, 21, 0.03552)
      (167, 23, 0.32359)
      (167, 24, 0.30642)
      (167, 27, 0.87725)
      (167, 30, 0.88868)
      (167, 32, 0.59762)
      (167, 34, 0.57621)
      (167, 35, 0.35305)
      (167, 38, 0.05134)
      (167, 39, 0.95850)
      (167, 41, 0.86743)
      (167, 42, 0.91952)
      (167, 43, 0.27222)
      (167, 44, 0.31593)
      (167, 47, 0.08347)
      (167, 48, 0.14252)
      (167, 49, 0.13086)
      (167, 50, 0.11238)
      (167, 52, 0.35659)
      (167, 54, 0.28167)
      (167, 55, 0.77568)
      (167, 57, 0.91283)
      (167, 61, 0.71670)
      (167, 62, 0.66987)
      (167, 64, 0.39907)
      (167, 65, 0.93768)
      (167, 68, 0.88135)
      (167, 74, 0.29686)
      (167, 75, 0.27720)
      (167, 76, 0.44472)
      (167, 79, 0.72614)
      (167, 83, 0.30405)
      (167, 84, 0.46002)
      (167, 85, 0.76286)
      (167, 86, 0.83933)
      (167, 88, 0.16281)
      (167, 89, 0.53696)
      (167, 91, 0.42400)
      (167, 92, 0.52858)
      (167, 93, 0.93545)
      (167, 94, 0.23149)
      (167, 95, 0.40643)
      (167, 96, 0.34933)
      (167, 97, 0.85152)
      (167, 105, 0.66505)
      (167, 107, 0.69191)
      (167, 108, 0.92698)
      (167, 111, 0.09080)
      (167, 113, 0.81154)
      (167, 115, 0.62318)
      (167, 118, 0.30136)
      (167, 124, 0.10009)
      (167, 127, 0.31109)
      (167, 128, 0.83425)
      (167, 129, 0.82099)
      (167, 130, 0.28633)
      (167, 131, 0.22254)
      (167, 132, 0.68373)
      (167, 133, 0.46787)
      (167, 138, 0.07058)
      (167, 142, 0.65244)
      (167, 143, 0.94782)
      (167, 145, 0.69895)
      (167, 147, 0.88216)
      (167, 148, 0.02928)
      (167, 149, 0.80976)
      (167, 151, 0.24926)
      (167, 152, 0.95437)
      (167, 153, 0.56810)
      (167, 155, 0.53601)
      (167, 156, 0.05679)
      (167, 162, 0.00709)
      (167, 165, 0.00364)
      (167, 169, 0.56146)
      (167, 171, 0.90505)
      (167, 173, 0.22134)
      (167, 175, 0.99434)
      (167, 176, 0.13989)
      (167, 179, 0.92102)
      (167, 181, 0.69694)
      (167, 182, 0.90739)
      (167, 183, 0.05164)
      (167, 184, 0.27918)
      (167, 185, 0.22904)
      (167, 187, 0.73539)
      (167, 188, 0.77149)
      (167, 189, 0.81372)
      (167, 191, 0.39571)
      (167, 195, 0.94050)
      (167, 197, 0.57089)
      (168,  1, 0.18061)
      (168,  5, 0.96938)
      (168,  6, 0.35649)
      (168, 12, 0.69799)
      (168, 16, 0.57146)
      (168, 17, 0.43906)
      (168, 18, 0.74880)
      (168, 19, 0.72079)
      (168, 22, 0.80086)
      (168, 25, 0.15345)
      (168, 27, 0.83499)
      (168, 29, 0.87531)
      (168, 30, 0.59181)
      (168, 36, 0.08661)
      (168, 37, 0.42666)
      (168, 40, 0.11186)
      (168, 41, 0.10562)
      (168, 43, 0.62971)
      (168, 44, 0.94166)
      (168, 46, 0.46156)
      (168, 47, 0.08769)
      (168, 49, 0.41780)
      (168, 50, 0.83822)
      (168, 51, 0.67967)
      (168, 52, 0.18548)
      (168, 54, 0.94011)
      (168, 60, 0.84005)
      (168, 61, 0.84396)
      (168, 64, 0.67513)
      (168, 67, 0.03587)
      (168, 69, 0.95667)
      (168, 73, 0.02400)
      (168, 74, 0.49385)
      (168, 80, 0.93311)
      (168, 81, 0.16803)
      (168, 83, 0.79089)
      (168, 84, 0.28556)
      (168, 85, 0.49214)
      (168, 91, 0.29255)
      (168, 92, 0.17519)
      (168, 95, 0.85382)
      (168, 101, 0.66289)
      (168, 102, 0.67168)
      (168, 104, 0.23091)
      (168, 107, 0.03750)
      (168, 115, 0.92372)
      (168, 119, 0.62498)
      (168, 123, 0.67904)
      (168, 124, 0.32082)
      (168, 131, 0.74789)
      (168, 133, 0.36620)
      (168, 134, 0.84800)
      (168, 137, 0.76741)
      (168, 139, 0.69872)
      (168, 140, 0.08802)
      (168, 141, 0.24515)
      (168, 146, 0.70940)
      (168, 148, 0.13264)
      (168, 149, 0.02852)
      (168, 154, 0.92166)
      (168, 155, 0.43604)
      (168, 157, 0.74756)
      (168, 160, 0.63513)
      (168, 161, 0.12749)
      (168, 162, 0.37273)
      (168, 167, 0.79163)
      (168, 169, 0.97473)
      (168, 170, 0.97193)
      (168, 172, 0.84553)
      (168, 173, 0.68638)
      (168, 175, 0.43186)
      (168, 177, 0.74487)
      (168, 179, 0.84552)
      (168, 184, 0.38406)
      (168, 185, 0.30082)
      (168, 186, 0.25858)
      (168, 188, 0.39495)
      (168, 190, 0.78368)
      (168, 192, 0.24956)
      (168, 194, 0.03008)
      (168, 195, 0.04341)
      (168, 197, 0.66695)
      (168, 198, 0.14770)
      (169,  1, 0.82146)
      (169,  2, 0.49134)
      (169,  3, 0.90321)
      (169,  5, 0.57635)
      (169,  6, 0.01198)
      (169,  7, 0.64102)
      (169,  8, 0.66691)
      (169, 14, 0.32769)
      (169, 15, 0.98713)
      (169, 18, 0.63669)
      (169, 20, 0.93088)
      (169, 24, 0.21333)
      (169, 25, 0.69486)
      (169, 26, 0.05966)
      (169, 27, 0.42658)
      (169, 28, 0.09784)
      (169, 31, 0.97591)
      (169, 33, 0.26641)
      (169, 34, 0.28814)
      (169, 36, 0.05680)
      (169, 37, 0.94118)
      (169, 39, 0.20898)
      (169, 40, 0.60116)
      (169, 43, 0.62557)
      (169, 45, 0.66056)
      (169, 46, 0.05653)
      (169, 48, 0.24718)
      (169, 49, 0.24134)
      (169, 52, 0.95097)
      (169, 53, 0.96749)
      (169, 54, 0.55857)
      (169, 58, 0.41252)
      (169, 60, 0.72397)
      (169, 61, 0.95525)
      (169, 62, 0.36281)
      (169, 63, 0.72339)
      (169, 67, 0.99469)
      (169, 71, 0.24304)
      (169, 73, 0.56860)
      (169, 74, 0.36974)
      (169, 75, 0.67419)
      (169, 76, 0.22339)
      (169, 77, 0.86124)
      (169, 78, 0.61251)
      (169, 80, 0.89840)
      (169, 83, 0.09387)
      (169, 84, 0.35073)
      (169, 86, 0.53980)
      (169, 87, 0.32724)
      (169, 89, 0.13157)
      (169, 91, 0.48520)
      (169, 92, 0.82512)
      (169, 93, 0.79038)
      (169, 95, 0.09060)
      (169, 101, 0.36585)
      (169, 103, 0.54667)
      (169, 107, 0.84676)
      (169, 108, 0.84000)
      (169, 109, 0.63362)
      (169, 111, 0.50082)
      (169, 113, 0.95146)
      (169, 114, 0.29154)
      (169, 116, 0.99335)
      (169, 121, 0.49319)
      (169, 122, 0.89832)
      (169, 124, 0.75688)
      (169, 125, 0.80516)
      (169, 126, 0.06422)
      (169, 127, 0.88862)
      (169, 128, 0.38238)
      (169, 131, 0.79552)
      (169, 134, 0.00889)
      (169, 135, 0.17961)
      (169, 140, 0.48333)
      (169, 141, 0.24506)
      (169, 142, 0.65107)
      (169, 145, 0.14234)
      (169, 146, 0.76342)
      (169, 150, 0.99493)
      (169, 151, 0.47644)
      (169, 154, 0.04879)
      (169, 156, 0.74442)
      (169, 157, 0.37886)
      (169, 164, 0.79914)
      (169, 165, 0.75506)
      (169, 167, 0.73449)
      (169, 171, 0.09374)
      (169, 174, 0.53348)
      (169, 178, 0.34825)
      (169, 179, 0.91813)
      (169, 182, 0.65266)
      (169, 183, 0.04515)
      (169, 185, 0.59098)
      (169, 187, 0.55367)
      (169, 189, 0.15983)
      (169, 190, 0.09116)
      (169, 192, 0.52334)
      (169, 199, 0.93766)
      (170,  1, 0.42749)
      (170,  2, 0.50004)
      (170,  5, 0.77899)
      (170,  6, 0.37744)
      (170,  9, 0.67547)
      (170, 10, 0.00162)
      (170, 18, 0.12852)
      (170, 19, 0.41326)
      (170, 23, 0.63239)
      (170, 26, 0.98130)
      (170, 28, 0.03936)
      (170, 29, 0.80751)
      (170, 30, 0.58236)
      (170, 36, 0.01539)
      (170, 38, 0.97835)
      (170, 39, 0.98997)
      (170, 40, 0.18993)
      (170, 43, 0.18016)
      (170, 45, 0.77327)
      (170, 46, 0.96389)
      (170, 47, 0.61017)
      (170, 52, 0.04090)
      (170, 53, 0.31944)
      (170, 57, 0.41483)
      (170, 59, 0.26061)
      (170, 63, 0.04351)
      (170, 67, 0.42225)
      (170, 68, 0.72470)
      (170, 70, 0.87023)
      (170, 72, 0.37497)
      (170, 73, 0.10164)
      (170, 75, 0.23234)
      (170, 76, 0.71588)
      (170, 78, 0.43237)
      (170, 81, 0.26902)
      (170, 82, 0.99612)
      (170, 85, 0.23810)
      (170, 89, 0.63168)
      (170, 90, 0.34568)
      (170, 94, 0.54529)
      (170, 96, 0.48799)
      (170, 97, 0.24652)
      (170, 98, 0.23955)
      (170, 100, 0.38609)
      (170, 101, 0.33772)
      (170, 102, 0.46977)
      (170, 103, 0.54287)
      (170, 108, 0.16926)
      (170, 109, 0.21599)
      (170, 115, 0.55377)
      (170, 117, 0.79841)
      (170, 118, 0.50518)
      (170, 121, 0.66555)
      (170, 125, 0.13547)
      (170, 127, 0.11708)
      (170, 128, 0.50860)
      (170, 130, 0.11200)
      (170, 131, 0.57693)
      (170, 133, 0.55063)
      (170, 136, 0.11831)
      (170, 137, 0.63353)
      (170, 143, 0.35920)
      (170, 145, 0.10258)
      (170, 147, 0.43595)
      (170, 148, 0.50755)
      (170, 152, 0.30630)
      (170, 153, 0.26263)
      (170, 155, 0.93110)
      (170, 157, 0.11017)
      (170, 158, 0.98396)
      (170, 159, 0.77790)
      (170, 160, 0.86566)
      (170, 162, 0.89702)
      (170, 164, 0.16020)
      (170, 167, 0.31088)
      (170, 171, 0.62991)
      (170, 173, 0.81219)
      (170, 174, 0.99058)
      (170, 176, 0.19675)
      (170, 177, 0.69352)
      (170, 178, 0.71296)
      (170, 179, 0.07426)
      (170, 182, 0.01332)
      (170, 184, 0.32203)
      (170, 195, 0.96531)
      (170, 197, 0.56716)
      (170, 198, 0.78481)
      (171,  3, 0.90051)
      (171,  6, 0.37737)
      (171,  9, 0.96489)
      (171, 11, 0.88009)
      (171, 12, 0.06574)
      (171, 15, 0.46570)
      (171, 18, 0.76037)
      (171, 19, 0.81885)
      (171, 21, 0.13613)
      (171, 28, 0.29324)
      (171, 32, 0.48742)
      (171, 34, 0.11859)
      (171, 36, 0.85478)
      (171, 37, 0.00178)
      (171, 38, 0.16670)
      (171, 41, 0.56663)
      (171, 42, 0.63163)
      (171, 45, 0.11490)
      (171, 46, 0.85863)
      (171, 47, 0.27998)
      (171, 49, 0.88315)
      (171, 50, 0.12115)
      (171, 54, 0.88331)
      (171, 59, 0.74497)
      (171, 61, 0.77168)
      (171, 62, 0.94423)
      (171, 63, 0.56745)
      (171, 64, 0.34145)
      (171, 65, 0.74507)
      (171, 68, 0.51170)
      (171, 70, 0.94881)
      (171, 75, 0.90242)
      (171, 78, 0.96358)
      (171, 83, 0.60595)
      (171, 84, 0.81395)
      (171, 85, 0.80534)
      (171, 86, 0.27758)
      (171, 89, 0.97741)
      (171, 90, 0.03528)
      (171, 92, 0.24363)
      (171, 95, 0.54975)
      (171, 96, 0.00602)
      (171, 98, 0.64264)
      (171, 102, 0.72447)
      (171, 103, 0.91688)
      (171, 107, 0.69225)
      (171, 108, 0.47805)
      (171, 109, 0.84023)
      (171, 110, 0.60235)
      (171, 111, 0.57459)
      (171, 114, 0.38257)
      (171, 116, 0.80489)
      (171, 119, 0.81526)
      (171, 121, 0.46047)
      (171, 123, 0.48202)
      (171, 124, 0.33804)
      (171, 126, 0.39981)
      (171, 127, 0.77035)
      (171, 128, 0.69763)
      (171, 130, 0.77465)
      (171, 134, 0.93364)
      (171, 137, 0.67783)
      (171, 141, 0.34993)
      (171, 149, 0.61699)
      (171, 151, 0.80311)
      (171, 155, 0.14332)
      (171, 156, 0.10824)
      (171, 159, 0.18851)
      (171, 163, 0.24525)
      (171, 164, 0.84459)
      (171, 168, 0.39996)
      (171, 169, 0.73775)
      (171, 170, 0.30694)
      (171, 172, 0.21006)
      (171, 173, 0.35433)
      (171, 174, 0.87933)
      (171, 180, 0.34536)
      (171, 181, 0.64386)
      (171, 182, 0.77089)
      (171, 183, 0.14959)
      (171, 185, 0.63121)
      (171, 186, 0.00987)
      (171, 188, 0.54247)
      (171, 190, 0.53451)
      (171, 193, 0.52735)
      (171, 196, 0.16430)
      (171, 197, 0.28042)
      (171, 198, 0.46982)
      (171, 199, 0.51036)
      (172,  1, 0.00401)
      (172,  4, 0.53927)
      (172,  7, 0.45405)
      (172,  9, 0.95339)
      (172, 11, 0.85183)
      (172, 12, 0.93787)
      (172, 16, 0.33143)
      (172, 17, 0.95891)
      (172, 18, 0.27199)
      (172, 19, 0.66631)
      (172, 21, 0.15702)
      (172, 22, 0.81989)
      (172, 24, 0.15594)
      (172, 26, 0.62275)
      (172, 29, 0.14336)
      (172, 33, 0.47718)
      (172, 35, 0.12259)
      (172, 37, 0.11995)
      (172, 38, 0.47891)
      (172, 40, 0.69563)
      (172, 44, 0.38597)
      (172, 45, 0.05246)
      (172, 46, 0.28005)
      (172, 48, 0.91611)
