1 directed weighted graphs; all are reachable from vertex 0.

** G1: |V| = 10000
(u, v) E = { 
      (8554, 472, 0.91618)
      (8555, 1350, 0.95354)
      (8556, 2034, 0.93364)
      (8557, 1648, 0.71146)
      (8558, 5435, 0.97665)
      (8558, 6234, 0.19054)
      (8559, 374, 0.63774)
      (8559, 5578, 0.34730)
      (8560, 5201, 0.14257)
      (8561, 1777, 0.98752)
      (8561, 7422, 0.15426)
      (8562, 8742, 0.04733)
      (8563, 2403, 0.18618)
      (8564, 6800, 0.82665)
      (8565, 7913, 0.01767)
      (8566, 2479, 0.35881)
      (8567, 3352, 0.97293)
      (8568, 374, 0.19177)
      (8568, 2347, 0.01583)
      (8569, 922, 0.36819)
      (8570, 377, 0.41728)
      (8571, 3906, 0.46535)
      (8572, 6910, 0.60998)
      (8573, 8925, 0.13567)
      (8574, 1312, 0.36621)
      (8574, 4447, 0.02165)
      (8575, 6914, 0.13716)
      (8576, 3360, 0.30889)
      (8577, 347, 0.95228)
      (8578, 6871, 0.50865)
      (8579, 1289, 0.50727)
      (8579, 9202, 0.92736)
      (8580, 9373, 0.50192)
      (8581, 4261, 0.99443)
      (8582, 2590, 0.09367)
      (8583, 7975, 0.64520)
      (8583, 8104, 0.13290)
      (8584, 5005, 0.57365)
      (8585, 3943, 0.29560)
      (8586, 9691, 0.75772)
      (8587, 9819, 0.58845)
      (8588, 5564, 0.78980)
      (8589, 2475, 0.63548)
      (8589, 4872, 0.80579)
      (8590, 396, 0.75709)
      (8591, 6919, 0.39870)
      (8592, 7664, 0.93375)
      (8593, 3108, 0.76308)
      (8593, 9547, 0.57551)
      (8594, 2842, 0.65895)
      (8595, 4638, 0.87956)
      (8596, 5454, 0.59087)
      (8597, 666, 0.46496)
      (8598, 4260, 0.51778)
      (8599, 2945, 0.35986)
      (8600, 5898, 0.93263)
      (8601, 5945, 0.15050)
      (8602, 5505, 0.11256)
      (8603, 8485, 0.19328)
      (8604, 6224, 0.31583)
      (8605, 1113, 0.98189)
      (8606, 6513, 0.32992)
      (8606, 6815, 0.71480)
      (8607, 6519, 0.41553)
      (8608, 1947, 0.00386)
      (8609, 2314, 0.79562)
      (8610, 4999, 0.10670)
      (8610, 5188, 0.65339)
      (8610, 5456, 0.86329)
      (8610, 6582, 0.68499)
      (8611, 4946, 0.53534)
      (8612, 9699, 0.95306)
      (8613, 1118, 0.14842)
      (8614, 7653, 0.03070)
      (8615, 386, 0.78913)
      (8615, 6218, 0.07205)
      (8615, 9826, 0.04805)
      (8616, 2827, 0.70852)
      (8617, 4451, 0.75269)
      (8618, 319, 0.48050)
      (8619, 41, 0.86868)
      (8619, 3833, 0.80628)
      (8620, 8617, 0.08629)
      (8621, 9110, 0.39737)
      (8622, 4168, 0.97861)
      (8623, 4073, 0.03520)
      (8624, 1618, 0.29401)
      (8624, 7289, 0.94681)
      (8625, 3848, 0.21877)
      (8625, 7469, 0.43268)
      (8626, 9132, 0.28882)
      (8627, 5147, 0.26789)
      (8628, 5195, 0.03365)
      (8629, 4423, 0.43570)
      (8630, 4835, 0.52563)
      (8631, 1294, 0.89399)
      (8632, 9694, 0.06636)
      (8633, 3390, 0.89384)
      (8634, 569, 0.32266)
      (8634, 4013, 0.08768)
      (8635, 5313, 0.56329)
      (8636, 1460, 0.35246)
      (8637, 5155, 0.42349)
      (8638, 4297, 0.58401)
      (8638, 4971, 0.86087)
      (8639, 8213, 0.07070)
      (8640, 3021, 0.18607)
      (8640, 5315, 0.06307)
      (8641, 5599, 0.65926)
      (8642, 7785, 0.82773)
      (8642, 9635, 0.14513)
      (8643, 1027, 0.64541)
      (8644, 6478, 0.50125)
      (8645, 4424, 0.23691)
      (8645, 9406, 0.35762)
      (8645, 9532, 0.03645)
      (8646, 1348, 0.73439)
      (8646, 2320, 0.07762)
      (8647, 638, 0.49066)
      (8648, 448, 0.89206)
      (8649, 8229, 0.19935)
      (8650, 4290, 0.77382)
      (8651, 9447, 0.02301)
      (8652, 9081, 0.04962)
      (8653, 5048, 0.11222)
      (8654, 7654, 0.89597)
      (8655, 7853, 0.61629)
      (8656, 1264, 0.27185)
      (8657, 7444, 0.83857)
      (8658, 2176, 0.81372)
      (8659, 6839, 0.90116)
      (8660, 1009, 0.05441)
      (8661, 4183, 0.86323)
      (8661, 5883, 0.77361)
      (8661, 8079, 0.27880)
      (8662, 7609, 0.01833)
      (8663, 7883, 0.54068)
      (8663, 9567, 0.64170)
      (8664, 5212, 0.35796)
      (8665, 1272, 0.38572)
      (8666, 8923, 0.26208)
      (8667, 4821, 0.16582)
      (8668, 1161, 0.51960)
      (8669, 9618, 0.22829)
      (8670, 2928, 0.15013)
      (8670, 4384, 0.29853)
      (8670, 8934, 0.33800)
      (8671, 9884, 0.65164)
      (8672, 4398, 0.00846)
      (8672, 5745, 0.76180)
      (8673, 9169, 0.62594)
      (8674, 6437, 0.11669)
      (8675, 9983, 0.13240)
      (8676, 1599, 0.78827)
      (8677, 3245, 0.43693)
      (8678, 9862, 0.09938)
      (8679, 2935, 0.76095)
      (8680, 3559, 0.44846)
      (8681, 2402, 0.31326)
      (8682, 5817, 0.91927)
      (8683, 4621, 0.66045)
      (8683, 9851, 0.86473)
      (8684, 2974, 0.65571)
      (8685, 5337, 0.03624)
      (8685, 8338, 0.60915)
      (8686, 176, 0.98652)
      (8687, 5711, 0.85167)
      (8688, 401, 0.97098)
      (8689, 2356, 0.34186)
      (8690, 2822, 0.46642)
      (8690, 3027, 0.87087)
      (8691, 3141, 0.72432)
      (8692, 1223, 0.07346)
      (8692, 4408, 0.02646)
      (8693, 2124, 0.00815)
      (8694, 8414, 0.10342)
      (8695, 1252, 0.36486)
      (8696, 8571, 0.67556)
      (8697, 8616, 0.64140)
      (8698, 8090, 0.94338)
      (8698, 8531, 0.10663)
      (8699, 12, 0.40487)
      (8700, 541, 0.41908)
      (8701, 9986, 0.59193)
      (8702, 4019, 0.99127)
      (8703, 8912, 0.02754)
      (8704, 5878, 0.96069)
      (8705, 3732, 0.44384)
      (8705, 9094, 0.98592)
      (8706, 4514, 0.05023)
      (8707, 5552, 0.49335)
      (8708, 6557, 0.04594)
      (8709, 3187, 0.75853)
      (8710, 6590, 0.26579)
      (8711, 8061, 0.88083)
      (8712, 6376, 0.26648)
      (8713, 3608, 0.88409)
      (8714, 544, 0.71369)
      (8715, 4144, 0.19002)
      (8716, 9339, 0.94325)
      (8717, 8247, 0.12803)
      (8718, 2663, 0.01248)
      (8719, 4912, 0.42640)
      (8720, 4109, 0.86344)
      (8721, 9868, 0.21597)
      (8722, 9850, 0.64085)
      (8723, 5635, 0.94797)
      (8724, 4448, 0.02057)
      (8725, 1327, 0.03498)
      (8726, 1678, 0.57772)
      (8726, 7887, 0.88748)
      (8727, 1432, 0.12366)
      (8727, 3698, 0.91739)
      (8728, 5423, 0.74110)
      (8729, 146, 0.96304)
      (8730, 3974, 0.90186)
      (8731, 5395, 0.70087)
      (8732, 2513, 0.04159)
      (8733, 9977, 0.01904)
      (8734, 4199, 0.91885)
      (8735, 2086, 0.41790)
      (8736, 2544, 0.54242)
      (8737, 3801, 0.50572)
      (8738, 1870, 0.98058)
      (8739, 2081, 0.53398)
      (8739, 8823, 0.99555)
      (8740, 9872, 0.79252)
      (8741, 7874, 0.37206)
      (8742, 9149, 0.39417)
      (8743, 9164, 0.95676)
      (8744, 7764, 0.04759)
      (8745, 150, 0.09883)
      (8746, 7428, 0.29452)
      (8747, 6025, 0.78097)
      (8748, 1092, 0.01716)
      (8748, 6444, 0.00809)
      (8749, 9558, 0.61879)
      (8750, 7025, 0.90788)
      (8751, 6599, 0.06153)
      (8752, 1349, 0.42974)
      (8753, 5146, 0.10591)
      (8754, 1126, 0.00494)
      (8754, 5979, 0.83583)
      (8755, 4776, 0.57951)
      (8756, 515, 0.76566)
      (8757, 3177, 0.48611)
      (8758, 3234, 0.38887)
      (8759, 5424, 0.54947)
      (8760, 8676, 0.71317)
      (8761, 8931, 0.15541)
      (8762, 9351, 0.03188)
      (8763, 9711, 0.34290)
      (8764, 9453, 0.35550)
      (8765, 222, 0.51050)
      (8766, 3310, 0.47424)
      (8767, 1902, 0.64653)
      (8767, 2233, 0.93391)
      (8768, 5698, 0.10985)
      (8769, 9720, 0.44291)
      (8770, 3940, 0.60226)
      (8771, 5723, 0.69632)
      (8772, 5226, 0.22451)
      (8773, 5615, 0.48946)
      (8774, 3561, 0.49320)
      (8775, 199, 0.21485)
      (8776, 4925, 0.23727)
      (8776, 8926, 0.07494)
      (8777, 2671, 0.05046)
      (8778, 2261, 0.27698)
      (8779, 6636, 0.62197)
      (8780, 8726, 0.48235)
      (8781, 611, 0.03949)
      (8782, 4392, 0.90274)
      (8783, 4955, 0.96292)
      (8784, 1692, 0.25921)
      (8785, 6728, 0.19623)
      (8785, 9204, 0.84615)
      (8786, 4587, 0.08800)
      (8787, 871, 0.85613)
      (8788, 2788, 0.13945)
      (8789, 9021, 0.39082)
      (8790, 9457, 0.19412)
      (8791, 8810, 0.35212)
      (8792, 1981, 0.59380)
      (8793, 3581, 0.95815)
      (8794, 3166, 0.81049)
      (8794, 5276, 0.74804)
      (8795, 6986, 0.41314)
      (8796, 2236, 0.85210)
      (8797, 7177, 0.56570)
      (8798, 6702, 0.83095)
      (8799, 3034, 0.06561)
      (8800, 9317, 0.54171)
      (8801, 8764, 0.37471)
      (8802, 5389, 0.23058)
      (8803, 7412, 0.44309)
      (8804, 5998, 0.40018)
      (8805, 1545, 0.20315)
      (8805, 3144, 0.54890)
      (8806, 7433, 0.67394)
      (8807, 8039, 0.60491)
      (8807, 8682, 0.09371)
      (8808, 5272, 0.01798)
      (8809, 3530, 0.88531)
      (8809, 5568, 0.22480)
      (8810, 9853, 0.69313)
      (8811, 9295, 0.53070)
      (8812, 6377, 0.49939)
      (8813, 8988, 0.10955)
      (8814, 3570, 0.23445)
      (8815, 891, 0.12053)
      (8816, 8260, 0.68219)
      (8817, 5808, 0.73358)
      (8818, 7070, 0.35650)
      (8819, 9358, 0.50529)
      (8820, 164, 0.32319)
      (8821, 5819, 0.56227)
      (8822, 6806, 0.97096)
      (8823, 6842, 0.69625)
      (8824, 2193, 0.14371)
      (8825, 2178, 0.28102)
      (8826, 9122, 0.24065)
      (8827, 4136, 0.62519)
      (8827, 6051, 0.13772)
      (8828, 2062, 0.81154)
      (8828, 3009, 0.40184)
      (8829, 2857, 0.99501)
      (8830, 1741, 0.75162)
      (8830, 4148, 0.98950)
      (8831, 2646, 0.28027)
      (8832, 8539, 0.78266)
      (8833, 8843, 0.75142)
      (8834, 8878, 0.04575)
      (8835, 6993, 0.94027)
      (8835, 7035, 0.01862)
      (8836, 7839, 0.73876)
      (8837, 8018, 0.18033)
      (8838, 382, 0.66989)
      (8838, 787, 0.87025)
      (8839, 9571, 0.70896)
      (8840, 3355, 0.59727)
      (8841, 167, 0.39167)
      (8841, 3563, 0.28788)
      (8842, 4239, 0.10054)
      (8843, 4218, 0.94575)
      (8844, 9066, 0.59620)
      (8845, 6867, 0.81455)
      (8846, 3366, 0.79920)
      (8846, 6526, 0.13099)
      (8847, 1535, 0.80500)
      (8848, 3109, 0.27859)
      (8849, 7763, 0.87839)
      (8850, 3136, 0.94441)
      (8851, 9383, 0.97501)
      (8852, 6131, 0.46908)
      (8853, 2835, 0.02348)
      (8854, 9048, 0.80266)
      (8855, 2167, 0.96750)
      (8855, 9267, 0.02260)
      (8856, 9536, 0.04870)
      (8857, 3852, 0.03312)
      (8858, 2615, 0.86591)
      (8859, 1447, 0.22863)
      (8860, 6065, 0.41891)
      (8861, 2622, 0.75215)
      (8862, 5351, 0.97202)
      (8863, 3311, 0.19401)
      (8864, 8394, 0.06023)
      (8865, 3959, 0.78518)
      (8866, 4769, 0.00948)
      (8867, 9811, 0.65521)
      (8868, 7583, 0.19031)
      (8869, 6511, 0.89012)
      (8870, 9136, 0.35818)
      (8871, 8256, 0.49776)
      (8872, 7331, 0.47663)
      (8873, 1080, 0.33492)
      (8874, 6522, 0.82107)
      (8875, 4606, 0.24783)
      (8875, 7815, 0.82394)
      (8876, 7157, 0.04832)
      (8877, 6132, 0.19993)
      (8878, 4825, 0.69004)
      (8878, 7166, 0.11414)
      (8879, 9559, 0.86910)
      (8880, 2488, 0.44191)
      (8881, 3619, 0.32704)
      (8882, 9401, 0.06187)
      (8883, 1269, 0.75542)
      (8883, 8190, 0.73455)
      (8884, 2446, 0.47509)
      (8885, 1230, 0.90620)
      (8886, 9918, 0.30510)
      (8887, 6256, 0.26877)
      (8888, 4861, 0.34129)
      (8889, 5516, 0.55147)
      (8890, 9937, 0.80457)
      (8891, 639, 0.78510)
      (8892, 27, 0.28597)
      (8893, 8130, 0.90028)
      (8894, 4735, 0.34575)
      (8895, 3437, 0.73698)
      (8896, 9101, 0.69057)
      (8897, 2983, 0.55234)
      (8898, 8193, 0.32526)
      (8899, 2831, 0.05176)
      (8900, 5246, 0.06106)
      (8901, 1184, 0.68965)
      (8902, 94, 0.32904)
      (8903, 403, 0.85063)
      (8904, 8285, 0.60220)
      (8905, 3692, 0.87693)
      (8905, 5791, 0.65673)
      (8905, 6209, 0.21229)
      (8906, 6169, 0.26070)
      (8906, 8664, 0.10249)
      (8907, 1690, 0.85609)
      (8908, 2950, 0.49501)
      (8908, 4223, 0.18954)
      (8909, 3705, 0.41756)
      (8910, 8460, 0.30086)
      (8911, 4702, 0.27146)
      (8912, 1893, 0.61299)
      (8913, 5844, 0.37277)
      (8914, 3980, 0.54643)
      (8914, 6521, 0.89481)
      (8915, 2943, 0.01459)
      (8916, 9757, 0.15117)
      (8917, 7657, 0.17930)
      (8918, 8762, 0.30946)
      (8919, 8520, 0.57465)
      (8920, 3182, 0.17083)
      (8921, 9734, 0.08874)
      (8922, 7890, 0.58909)
      (8923, 8349, 0.47211)
      (8924, 461, 0.56744)
      (8924, 2973, 0.66720)
      (8925, 1781, 0.08896)
      (8926, 9791, 0.86874)
      (8927, 152, 0.64891)
      (8928, 7332, 0.72935)
      (8929, 9519, 0.41855)
      (8930, 1644, 0.28609)
      (8931, 9593, 0.41989)
      (8932, 257, 0.30523)
      (8933, 1445, 0.39223)
      (8934, 1136, 0.19657)
      (8935, 5779, 0.33827)
      (8936, 6963, 0.51045)
      (8937, 2187, 0.03085)
      (8937, 2465, 0.25809)
      (8938, 9417, 0.37170)
      (8939, 4993, 0.16449)
      (8940, 4931, 0.96634)
      (8941, 358, 0.79636)
      (8942, 788, 0.22667)
      (8943, 8118, 0.16583)
      (8944, 5157, 0.55724)
      (8945, 2444, 0.40349)
      (8946, 5934, 0.74226)
      (8947, 6304, 0.58036)
      (8948, 3227, 0.81178)
      (8949, 1560, 0.60646)
      (8950, 7759, 0.86049)
      (8951, 1554, 0.63467)
      (8952, 2520, 0.49539)
      (8953, 8002, 0.43542)
      (8954, 3980, 0.52570)
      (8954, 9655, 0.23799)
      (8955, 2742, 0.43719)
      (8956, 1543, 0.20301)
      (8957, 1133, 0.66465)
      (8958, 4898, 0.16305)
      (8959, 2079, 0.36025)
      (8960, 9504, 0.87128)
      (8961, 4387, 0.04284)
      (8962, 925, 0.30858)
      (8963, 4178, 0.91785)
      (8963, 4387, 0.24792)
      (8964, 4282, 0.44799)
      (8965, 6508, 0.74565)
      (8966, 365, 0.75921)
      (8967, 8212, 0.35686)
      (8968, 5983, 0.87984)
      (8969, 3735, 0.47642)
      (8970, 6769, 0.59564)
      (8971, 1166, 0.50564)
      (8971, 5959, 0.17569)
      (8972, 2431, 0.89003)
      (8972, 4704, 0.64659)
      (8973, 6503, 0.32112)
      (8974, 600, 0.49896)
      (8975, 2674, 0.48727)
      (8975, 2884, 0.50413)
      (8975, 4706, 0.21099)
      (8976, 3779, 0.46559)
      (8977, 4426, 0.44840)
      (8978, 1093, 0.98673)
      (8979, 1849, 0.75929)
      (8979, 9221, 0.79104)
      (8980, 400, 0.58028)
      (8980, 2953, 0.74691)
      (8981, 3951, 0.04724)
      (8981, 5997, 0.84284)
      (8982, 1303, 0.66357)
      (8983, 659, 0.08649)
      (8984, 7992, 0.40504)
      (8984, 9978, 0.58993)
      (8985, 5168, 0.74004)
      (8985, 7140, 0.41216)
      (8986, 167, 0.69214)
      (8987, 6913, 0.18711)
      (8988, 8778, 0.35403)
      (8988, 9502, 0.85216)
      (8989, 1522, 0.20303)
      (8990, 1564, 0.19848)
      (8990, 8419, 0.09045)
      (8991, 1283, 0.64700)
      (8992, 5455, 0.94150)
      (8993, 7945, 0.52542)
      (8994, 1958, 0.40061)
      (8994, 4665, 0.28749)
      (8995, 2417, 0.80113)
      (8995, 6638, 0.61943)
      (8996, 8446, 0.90846)
      (8997, 1152, 0.71153)
      (8997, 9774, 0.96332)
      (8998, 9194, 0.64605)
      (8999, 4968, 0.16962)
      (9000, 9419, 0.60205)
      (9001, 2939, 0.93810)
      (9002, 8258, 0.22384)
      (9003, 3568, 0.79597)
      (9004, 1250, 0.41850)
      (9005, 681, 0.57700)
      (9005, 3597, 0.13688)
      (9005, 5878, 0.38120)
      (9006, 6802, 0.81774)
      (9007, 178, 0.03579)
      (9008, 3271, 0.56497)
      (9008, 9338, 0.18215)
      (9009, 5762, 0.35539)
      (9009, 6509, 0.86934)
      (9009, 8307, 0.89831)
      (9010, 9742, 0.47981)
      (9011, 5730, 0.16950)
      (9011, 8189, 0.87523)
      (9012, 3085, 0.00969)
      (9013, 5483, 0.58149)
      (9014, 8678, 0.02237)
      (9015, 2269, 0.74926)
      (9016, 9439, 0.36882)
      (9017, 5340, 0.62333)
      (9018, 3309, 0.82802)
      (9018, 5084, 0.00987)
      (9019, 3049, 0.93736)
      (9020, 9125, 0.02662)
      (9021, 8838, 0.30177)
      (9022, 3319, 0.55144)
      (9023, 873, 0.45001)
      (9023, 8351, 0.54499)
      (9024, 8672, 0.71575)
      (9025, 3575, 0.23059)
      (9026, 9360, 0.91655)
      (9027, 6393, 0.20216)
      (9028, 6053, 0.27469)
      (9029, 8363, 0.53599)
      (9030, 1584, 0.64669)
      (9031, 9971, 0.72266)
      (9032, 5179, 0.39683)
      (9033, 4627, 0.91753)
      (9034, 5375, 0.87917)
      (9034, 6096, 0.15299)
      (9035, 108, 0.21777)
      (9036, 9432, 0.81230)
      (9037, 4171, 0.00185)
      (9038, 71, 0.91034)
      (9039, 5595, 0.31891)
      (9040, 525, 0.58536)
      (9040, 3124, 0.95508)
      (9041, 1146, 0.09671)
      (9042, 1546, 0.93938)
      (9043, 8303, 0.16274)
      (9044, 1607, 0.00125)
      (9045, 7777, 0.28938)
      (9046, 679, 0.52951)
      (9046, 6429, 0.22001)
      (9047, 6514, 0.24414)
      (9048, 5944, 0.31264)
      (9049, 3460, 0.10438)
      (9050, 5734, 0.64039)
      (9051, 3853, 0.73002)
      (9052, 5892, 0.67452)
      (9053, 940, 0.47381)
      (9054, 4673, 0.17297)
      (9055, 3778, 0.40449)
      (9056, 837, 0.76114)
      (9057, 4081, 0.30738)
      (9058, 7282, 0.38842)
      (9059, 2207, 0.58444)
      (9059, 8306, 0.70870)
      (9060, 6450, 0.34835)
      (9061, 189, 0.97799)
      (9061, 7973, 0.80660)
      (9062, 1665, 0.49719)
      (9063, 2498, 0.71495)
      (9063, 8055, 0.54302)
      (9064, 2893, 0.14597)
      (9064, 3769, 0.95607)
      (9065, 5069, 0.16205)
      (9066, 5174, 0.82243)
      (9067, 4554, 0.71415)
      (9068, 7426, 0.32270)
      (9069, 6908, 0.86256)
      (9070, 2106, 0.15042)
      (9071, 407, 0.28030)
      (9071, 9029, 0.74959)
      (9072, 3923, 0.69910)
      (9073, 7962, 0.53046)
      (9074, 9114, 0.74037)
      (9075, 6829, 0.52640)
      (9076, 4126, 0.58409)
      (9076, 5985, 0.82406)
      (9077, 1723, 0.93543)
      (9078, 3649, 0.74363)
      (9079, 2172, 0.38511)
      (9080, 6072, 0.62892)
      (9081, 5802, 0.03536)
      (9081, 7328, 0.00503)
      (9082, 869, 0.00278)
      (9083, 2905, 0.54374)
      (9084, 10, 0.55742)
      (9085, 7932, 0.17245)
      (9085, 8239, 0.73700)
      (9086, 9488, 0.87235)
      (9087, 6446, 0.35211)
      (9087, 8008, 0.44552)
      (9088, 5935, 0.32950)
      (9089, 5127, 0.90584)
      (9089, 9869, 0.49971)
      (9090, 9000, 0.27633)
      (9091, 1439, 0.83309)
      (9091, 9359, 0.78058)
      (9092, 8848, 0.80550)
      (9093, 9867, 0.09826)
      (9094, 8740, 0.38328)
      (9095, 509, 0.53593)
      (9096, 9887, 0.54637)
      (9097, 9196, 0.73822)
      (9098, 7811, 0.80170)
      (9099, 1442, 0.27913)
      (9099, 8088, 0.14519)
      (9100, 3664, 0.42702)
      (9101, 7060, 0.22253)
      (9102, 219, 0.96149)
      (9103, 3309, 0.25330)
      (9104, 3763, 0.75680)
      (9105, 9660, 0.27514)
      (9106, 1525, 0.79982)
      (9106, 3728, 0.22023)
      (9107, 6958, 0.09610)
      (9107, 9739, 0.62871)
      (9108, 4431, 0.42520)
      (9109, 6555, 0.76173)
      (9110, 1640, 0.03446)
      (9111, 8124, 0.68459)
      (9112, 262, 0.67484)
      (9112, 8089, 0.72222)
      (9113, 8508, 0.33513)
      (9114, 8019, 0.71610)
      (9115, 7066, 0.01969)
      (9116, 6085, 0.03666)
      (9117, 5224, 0.31701)
      (9118, 6964, 0.29925)
      (9119, 8549, 0.74207)
      (9120, 9990, 0.39538)
      (9121, 4926, 0.25224)
      (9122, 1711, 0.58985)
      (9123, 6537, 0.71952)
      (9124, 3446, 0.53298)
      (9125, 5800, 0.92299)
